
1670,2
1007,2
1629,2
838,2
1434,2
822,2
1621,2
1089,2
1179,2
1682,2
1660,2
1668,2
1647,2
824,2
1013,2
878,2
1169,2
1661,2
1648,2
1167,2
1644,2
1640,2
1636,2
516,2
820,2
1325,2
1698,2
793,2
1418,2
1271,2
1782,2
1172,2
1803,2
1776,2
1339,2
1335,2
841,2
1595,2
1424,2
1742,2
938,2
1426,2
1601,2
1611,2
1428,2
1726,2
779,2
1194,2
1720,2
991,2
1329,2
1712,2
818,2
576,2
1702,2
1025,2
1624,2
1029,2
969,2
1260,2
1548,2
1544,2
1542,2
803,2
1061,2
807,2
1067,2
811,2
1528,2
1288,2
1278,2
1520,2
1472,2
1516,2
1512,2
1508,2
1137,2
1476,2
1502,2
1075,2
1498,2
942,2
1492,2
1282,2
1743,2
1486,2
1464,2
1554,2
1707,2
1340,2
1228,2
1163,2
946,2
1616,2
1795,2
1035,2
1234,2
1604,2
1602,2
1037,2
1238,2
1779,2
1456,2
801,2
1294,2
1045,2
1157,2
1578,2
1153,2
1699,2
1572,2
799,2
1568,2
1151,2
1564,2
1290,2
1792,2
1291,2
1308,2
704,2
1431,2
1028,2
1433,2
1101,2
1437,2
897,2
735,2
1038,2
802,2
1042,2
708,2
1229,2
1425,2
908,2
1225,2
913,2
1489,2
1491,2
1384,2
1223,2
1221,2
923,2
790,2
1084,2
1326,2
800,2
1215,2
1391,2
1269,2
1334,2
1332,2
1363,2
703,2
697,2
875,2
689,2
687,2
736,2
1265,2
732,2
1245,2
1403,2
1253,2
998,2
1000,2
625,2
1002,2
885,2
887,2
889,2
1361,2
1103,2
1509,2
2234,2
1511,2
786,2
1124,2
1922,2
1537,2
2069,2
1130,2
1132,2
1884,2
755,2
1541,2
1866,2
953,2
1193,2
759,2
640,2
1284,2
1553,2
1555,2
1557,2
836,2
1561,2
1828,2
956,2
812,2
965,2
1156,2
967,2
628,2
1940,2
1898,2
1207,2
939,2
2046,2
2042,2
929,2
1513,2
664,2
1107,2
933,2
1209,2
1121,2
1081,2
1966,2
1978,2
1525,2
1531,2
1533,2
2117,1
2207,1
2217,1
842,1
2073,1
438,1
1286,1
2129,1
2279,1
1292,1
2071,1
2079,1
2097,1
2063,1
372,1
2259,1
2113,1
334,1
1304,1
2223,1
2365,1
1318,1
432,1
2411,1
2121,1
5095,1
2151,1
1330,1
772,1
442,1
1016,1
658,1
1110,1
898,1
662,1
666,1
1076,1
682,1
1070,1
696,1
702,1
1030,1
712,1
714,1
1010,1
448,1
730,1
994,1
794,1
982,1
978,1
922,1
974,1
740,1
750,1
966,1
934,1
782,1
770,1
646,1
636,1
1162,1
626,1
2497,1
2515,1
1274,1
1270,1
834,1
480,1
492,1
494,1
1244,1
862,1
830,1
498,1
502,1
828,1
1230,1
536,1
540,1
548,1
1206,1
1202,1
1192,1
2633,1
596,1
1184,1
1174,1
814,1
890,1
1186,1
2039,1
1346,1
1191,1
1183,1
1181,1
3228,1
1177,1
1173,1
1161,1
1159,1
1155,1
1147,1
1129,1
1119,1
1109,1
1099,1
3138,1
1083,1
1071,1
1063,1
1059,1
1049,1
1189,1
1199,1
1347,1
1203,1
1321,1
1319,1
1309,1
1307,1
1305,1
1297,1
1295,1
1293,1
1283,1
1281,1
1279,1
1273,1
1261,1
1249,1
1247,1
1241,1
1239,1
1235,1
1205,1
1047,1
1043,1
1039,1
1033,1
891,1
883,1
877,1
873,1
871,1
867,1
865,1
859,1
853,1
2898,1
849,1
829,1
821,1
815,1
797,1
795,1
783,1
781,1
767,1
893,1
895,1
903,1
989,1
1031,1
1021,1
1019,1
1017,1
1015,1
1009,1
1003,1
995,1
977,1
905,1
971,1
963,1
957,1
947,1
935,1
927,1
919,1
915,1
1327,1
1349,1
1356,1
3820,1
1733,1
1719,1
1717,1
1713,1
1709,1
1701,1
1691,1
1685,1
1679,1
1673,1
1663,1
1659,1
1657,1
1645,1
1643,1
1641,1
1627,1
1619,1
1617,1
1771,1
1773,1
1353,1
1787,1
1973,1
1967,1
1959,1
1949,1
1943,1
1933,1
1929,1
1921,1
1905,1
1869,1
1867,1
1851,1
1839,1
1831,1
1829,1
1827,1
1811,1
1801,1
1797,1
1615,1
1599,1
1593,1
1589,1
1465,1
1463,1
1459,1
1455,1
1429,1
1427,1
1423,1
1417,1
1409,1
1407,1
1395,1
1389,1
1387,1
1381,1
1373,1
1369,1
1367,1
1365,1
1357,1
1469,1
1473,1
1483,1
1547,1
1587,1
1577,1
1573,1
1571,1
1569,1
1563,1
1559,1
1549,1
1539,1
1487,1
1523,1
1521,1
1515,1
1507,1
1505,1
1497,1
1495,1
1493,1
763,1
761,1
753,1
1724,1
1714,1
1704,1
1690,1
1688,1
1684,1
1678,1
1676,1
1666,1
1662,1
1658,1
1654,1
1650,1
1638,1
1634,1
1626,1
1622,1
1618,1
1612,1
1608,1
1722,1
1736,1
745,1
1738,1
1830,1
1826,1
1822,1
1816,1
1808,1
1804,1
1802,1
1794,1
1790,1
1788,1
1786,1
1780,1
1778,1
1768,1
1764,1
1760,1
1752,1
1746,1
1987,1
1606,1
1594,1
1592,1
1590,1
1462,1
1460,1
1458,1
1454,1
1452,1
1450,1
1448,1
1420,1
1416,1
1412,1
1404,1
1400,1
1398,1
1394,1
1388,1
1380,1
1376,1
1374,1
1366,1
1470,1
1474,1
1480,1
1546,1
1586,1
1574,1
1570,1
1566,1
1558,1
1556,1
1552,1
1550,1
1540,1
1490,1
1538,1
1536,1
1534,1
1532,1
1526,1
1524,1
1522,1
1510,1
1832,1
1842,1
1846,1
2444,1
605,1
599,1
585,1
581,1
575,1
567,1
565,1
551,1
529,1
2552,1
495,1
2524,1
2522,1
453,1
2492,1
2490,1
2470,1
2464,1
407,1
617,1
621,1
2674,1
679,1
743,1
733,1
727,1
723,1
717,1
715,1
709,1
693,1
2726,1
641,1
673,1
671,1
665,1
663,1
661,1
649,1
2696,1
647,1
2452,1
2422,1
1848,1
2402,1
2014,1
2006,1
1992,1
1980,1
1976,1
1968,1
1964,1
1960,1
1950,1
1944,1
1932,1
1906,1
1902,1
1900,1
1888,1
1872,1
1868,1
1856,1
4692,1
2018,1
2028,1
2032,1
2158,1
2392,1
2364,1
2362,1
2338,1
2290,1
2276,1
2200,1
2196,1
2156,1
2034,1
2140,1
2136,1
2122,1
2110,1
2084,1
2076,1
2064,1
2048,1
2053,1
0,1668
546,23
728,18
504,17
672,13
600,13
720,13
896,11
886,10
756,9
780,9
862,8
601,7
702,7
840,7
754,6
462,6
676,6
744,6
804,6
630,6
878,6
739,6
567,6
689,6
858,5
741,5
704,5
684,5
678,5
1142,5
550,5
624,5
884,5
800,5
636,5
668,5
880,5
656,5
551,4
650,4
640,4
677,4
595,4
644,4
670,4
797,4
742,4
908,4
750,4
864,4
915,4
768,4
784,4
871,4
828,4
848,4
850,4
860,4
793,4
795,4
900,4
885,4
378,4
564,4
596,4
1089,3
832,3
448,3
1040,3
468,3
651,3
846,3
844,3
512,3
1134,3
516,3
866,3
611,3
520,3
530,3
790,3
1140,3
536,3
887,3
813,3
809,3
772,3
807,3
701,3
918,3
912,3
368,3
729,3
978,3
888,3
755,3
408,3
412,3
424,3
767,3
984,3
783,3
665,3
1012,3
432,3
240,3
524,3
1215,3
941,3
1254,3
1296,3
716,3
714,3
588,3
700,3
688,3
686,3
1619,3
1017,3
1101,3
662,3
1037,3
660,3
473,3
495,3
648,3
732,3
707,3
764,3
762,3
576,3
917,3
560,3
568,3
748,3
548,3
1070,2
960,2
928,2
976,2
972,2
942,2
348,2
351,2
272,2
940,2
467,2
936,2
252,2
445,2
1208,2
319,2
1168,2
1054,2
1044,2
1098,2
1306,2
1104,2
1216,2
208,2
1116,2
1240,2
1032,2
1020,2
1128,2
1330,2
988,2
1332,2
336,2
1320,2
436,2
924,2
582,2
788,2
534,2
525,2
778,2
766,2
752,2
574,2
738,2
730,2
580,2
712,2
910,2
584,2
698,2
592,2
680,2
602,2
604,2
608,2
658,2
612,2
616,2
806,2
808,2
812,2
816,2
902,2
898,2
380,2
384,2
406,2
892,2
890,2
430,2
876,2
872,2
870,2
868,2
620,2
442,2
464,2
472,2
492,2
510,2
842,2
838,2
830,2
517,2
1182,2
845,2
649,2
709,2
703,2
695,2
687,2
685,2
683,2
671,2
663,2
653,2
645,2
713,2
1097,2
639,2
1111,2
631,2
623,2
1177,2
1203,2
581,2
1285,2
983,2
717,2
1315,2
851,2
873,2
881,2
893,2
869,2
863,2
895,2
857,2
897,2
855,2
925,2
727,2
833,2
829,2
929,2
825,2
785,2
779,2
765,2
975,2
745,2
561,2
625,2
875,2
537,2
539,2
977,1
979,1
674,1
1005,1
1001,1
1519,1
995,1
332,1
682,1
989,1
316,1
985,1
1479,1
328,1
690,1
322,1
694,1
981,1
320,1
330,1
1007,1
708,1
1427,1
370,1
638,1
1067,1
642,1
1063,1
646,1
1061,1
1053,1
1051,1
1015,1
1045,1
1039,1
360,1
358,1
1031,1
356,1
664,1
1029,1
312,1
973,1
434,1
770,1
913,1
760,1
903,1
220,1
901,1
899,1
218,1
1611,1
192,1
971,1
182,1
776,1
180,1
144,1
883,1
782,1
110,1
2065,1
919,1
923,1
224,1
927,1
967,1
308,1
718,1
959,1
726,1
304,1
1523,1
957,1
955,1
943,1
734,1
736,1
939,1
933,1
1567,1
1589,1
228,1
1075,1
1345,1
1081,1
518,1
500,1
502,1
1349,1
1281,1
1277,1
420,1
514,1
1275,1
1259,1
496,1
1257,1
526,1
528,1
1243,1
532,1
1237,1
1221,1
540,1
498,1
494,1
1209,1
1321,1
1335,1
438,1
1325,1
444,1
1323,1
450,1
454,1
456,1
1319,1
1295,1
466,1
1347,1
1309,1
476,1
482,1
486,1
488,1
428,1
544,1
1357,1
628,1
614,1
1129,1
1121,1
400,1
396,1
606,1
1103,1
610,1
1099,1
390,1
594,1
1377,1
1093,1
1405,1
622,1
1407,1
1087,1
376,1
626,1
1131,1
1133,1
1189,1
570,1
552,1
554,1
556,1
558,1
1185,1
1369,1
566,1
1175,1
1171,1
786,1
1169,1
1157,1
1151,1
1371,1
1141,1
586,1
1139,1
590,1
634,1
527,1
792,1
1360,1
1304,1
571,1
1312,1
563,1
557,1
1336,1
1340,1
1342,1
1358,1
1362,1
1538,1
1368,1
1370,1
1384,1
1392,1
1402,1
1414,1
1420,1
1426,1
1440,1
573,1
1288,1
1286,1
1276,1
1178,1
1629,1
1194,1
1196,1
1198,1
1200,1
587,1
585,1
1218,1
1230,1
1232,1
1234,1
1238,1
583,1
1242,1
1246,1
1248,1
1250,1
1274,1
1518,1
1540,1
589,1
541,1
423,1
425,1
439,1
441,1
545,1
453,1
455,1
457,1
465,1
475,1
1778,1
477,1
493,1
499,1
501,1
505,1
511,1
533,1
521,1
523,1
403,1
375,1
371,1
363,1
1788,1
1796,1
1818,1
1836,1
1862,1
1872,1
125,1
167,1
185,1
213,1
245,1
297,1
299,1
549,1
325,1
341,1
343,1
349,1
547,1
1174,1
1164,1
794,1
735,1
874,1
775,1
769,1
882,1
761,1
757,1
753,1
747,1
743,1
725,1
691,1
904,1
715,1
914,1
916,1
711,1
920,1
926,1
930,1
932,1
787,1
811,1
815,1
817,1
796,1
798,1
867,1
861,1
810,1
814,1
818,1
826,1
531,1
843,1
834,1
836,1
841,1
839,1
831,1
827,1
854,1
823,1
821,1
697,1
950,1
1162,1
1120,1
1080,1
1088,1
1092,1
1096,1
1100,1
629,1
1106,1
1112,1
1114,1
1122,1
954,1
1124,1
1126,1
615,1
605,1
591,1
1150,1
1152,1
1158,1
1160,1
1074,1
1072,1
1066,1
1060,1
956,1
966,1
679,1
980,1
673,1
990,1
992,1
994,1
998,1
1000,1
1004,1
1008,1
661,1
1028,1
659,1
1036,1
1038,1
1042,1
1048,1
1721,1
0,2882
153,3
168,3
144,2
180,2
216,2
219,1
176,1
86,1
96,1
120,1
130,1
140,1
255,1
150,1
162,1
245,1
174,1
225,1
23,1
182,1
196,1
323,1
224,1
238,1
290,1
304,1
320,1
360,1
508,1
407,1
Grvl,120
Pave,78
3,1596
2,742
4,400
1,103
5,48
6,21
0,8
8,1
1Fam,2425
TwnhsE,227
Duplex,109
Twnhs,96
2fmCon,62
TA,2606
Gd,122
Fa,104
Po,5
No,1904
Av,418
Gd,276
Mn,239
0.0,929
24.0,27
16.0,14
300.0,9
288.0,8
384.0,8
600.0,8
20.0,8
602.0,7
500.0,7
700.0,7
360.0,7
456.0,7
936.0,7
375.0,7
624.0,7
560.0,6
312.0,6
528.0,6
504.0,6
662.0,6
547.0,6
468.0,6
368.0,6
544.0,6
553.0,6
120.0,6
276.0,6
625.0,6
588.0,6
732.0,5
758.0,5
196.0,5
450.0,5
904.0,5
767.0,5
595.0,5
104.0,5
637.0,5
336.0,5
330.0,5
697.0,5
1200.0,5
616.0,5
915.0,5
686.0,5
168.0,5
672.0,5
28.0,5
280.0,5
250.0,5
432.0,5
648.0,5
252.0,5
144.0,5
550.0,5
784.0,5
400.0,5
353.0,5
1000.0,4
1036.0,4
836.0,4
902.0,4
986.0,4
319.0,4
612.0,4
299.0,4
828.0,4
655.0,4
403.0,4
510.0,4
539.0,4
747.0,4
483.0,4
425.0,4
495.0,4
633.0,4
329.0,4
476.0,4
378.0,4
410.0,4
1300.0,4
507.0,4
626.0,4
210.0,4
247.0,4
812.0,4
988.0,4
338.0,4
816.0,4
480.0,4
48.0,4
841.0,4
851.0,4
656.0,4
56.0,4
36.0,4
520.0,4
565.0,4
428.0,4
408.0,4
781.0,4
1059.0,4
660.0,4
734.0,4
442.0,4
390.0,4
685.0,4
549.0,4
350.0,4
490.0,4
788.0,4
60.0,4
864.0,4
663.0,4
1218.0,4
641.0,4
80.0,4
192.0,4
704.0,4
659.0,4
546.0,4
779.0,3
486.0,3
182.0,3
119.0,3
780.0,3
397.0,3
552.0,3
644.0,3
920.0,3
308.0,3
460.0,3
150.0,3
315.0,3
728.0,3
284.0,3
138.0,3
371.0,3
680.0,3
445.0,3
773.0,3
351.0,3
257.0,3
462.0,3
706.0,3
234.0,3
310.0,3
778.0,3
420.0,3
712.0,3
1056.0,3
658.0,3
180.0,3
381.0,3
674.0,3
156.0,3
492.0,3
220.0,3
964.0,3
379.0,3
578.0,3
776.0,3
110.0,3
130.0,3
114.0,3
297.0,3
457.0,3
505.0,3
866.0,3
435.0,3
962.0,3
574.0,3
698.0,3
370.0,3
341.0,3
1116.0,3
998.0,3
786.0,3
755.0,3
513.0,3
762.0,3
516.0,3
1249.0,3
820.0,3
203.0,3
189.0,3
340.0,3
294.0,3
1373.0,3
311.0,3
414.0,3
789.0,3
292.0,3
176.0,3
68.0,3
800.0,3
532.0,3
494.0,3
690.0,3
264.0,3
240.0,3
695.0,3
1153.0,3
832.0,3
733.0,3
846.0,3
503.0,3
1023.0,3
474.0,3
548.0,3
569.0,3
643.0,3
1005.0,3
775.0,3
533.0,3
603.0,3
306.0,3
666.0,3
594.0,3
454.0,3
437.0,3
540.0,3
646.0,3
1309.0,3
1148.0,3
739.0,3
1201.0,3
769.0,3
1573.0,3
216.0,3
856.0,3
1274.0,3
224.0,3
116.0,3
872.0,3
632.0,3
570.0,3
870.0,3
522.0,3
256.0,3
1173.0,3
527.0,3
40.0,3
399.0,3
1084.0,3
682.0,2
1040.0,2
638.0,2
790.0,2
441.0,2
1196.0,2
774.0,2
275.0,2
567.0,2
448.0,2
976.0,2
415.0,2
228.0,2
509.0,2
121.0,2
744.0,2
361.0,2
1410.0,2
958.0,2
273.0,2
405.0,2
850.0,2
320.0,2
70.0,2
1219.0,2
81.0,2
791.0,2
923.0,2
1350.0,2
152.0,2
1024.0,2
604.0,2
50.0,2
484.0,2
248.0,2
392.0,2
720.0,2
608.0,2
736.0,2
57.0,2
679.0,2
1104.0,2
236.0,2
944.0,2
1088.0,2
54.0,2
52.0,2
352.0,2
188.0,2
416.0,2
1152.0,2
512.0,2
1206.0,2
1159.0,2
1258.0,2
576.0,2
609.0,2
611.0,2
719.0,2
619.0,2
799.0,2
1387.0,2
929.0,2
354.0,2
796.0,2
406.0,2
994.0,2
198.0,2
1360.0,2
681.0,2
803.0,2
623.0,2
260.0,2
763.0,2
458.0,2
785.0,2
285.0,2
580.0,2
727.0,2
1018.0,2
705.0,2
894.0,2
1383.0,2
819.0,2
822.0,2
925.0,2
194.0,2
824.0,2
173.0,2
1400.0,2
348.0,2
162.0,2
426.0,2
226.0,2
1198.0,2
334.0,2
472.0,2
498.0,2
444.0,2
419.0,2
678.0,2
737.0,2
735.0,2
1004.0,2
913.0,2
765.0,2
585.0,2
708.0,2
536.0,2
821.0,2
1032.0,2
343.0,2
1220.0,2
187.0,2
133.0,2
326.0,2
814.0,2
1369.0,2
1030.0,2
290.0,2
231.0,2
729.0,2
980.0,2
599.0,2
1012.0,2
564.0,2
748.0,2
111.0,2
593.0,2
890.0,2
717.0,2
1246.0,2
342.0,2
274.0,2
209.0,2
938.0,2
241.0,2
524.0,2
932.0,2
283.0,2
438.0,2
305.0,2
1416.0,2
1455.0,2
374.0,2
1518.0,2
554.0,2
521.0,2
956.0,2
266.0,2
575.0,2
583.0,2
1567.0,2
471.0,2
506.0,2
617.0,2
668.0,2
860.0,2
1053.0,2
262.0,2
331.0,2
941.0,2
831.0,2
531.0,2
975.0,2
639.0,2
321.0,2
1476.0,2
766.0,2
910.0,2
833.0,2
267.0,2
738.0,2
622.0,2
534.0,2
716.0,2
298.0,2
1232.0,2
810.0,2
386.0,2
804.0,2
489.0,2
636.0,2
249.0,2
317.0,2
724.0,2
770.0,2
740.0,2
876.0,2
1288.0,2
745.0,2
901.0,2
1572.0,2
301.0,2
1039.0,2
388.0,2
1016.0,2
865.0,2
664.0,2
493.0,2
380.0,2
282.0,2
584.0,2
606.0,2
568.0,2
760.0,2
324.0,2
190.0,2
372.0,2
246.0,2
358.0,2
1082.0,2
402.0,2
777.0,2
1386.0,2
931.0,2
847.0,2
699.0,2
649.0,2
903.0,2
1078.0,2
787.0,2
922.0,2
630.0,2
650.0,2
654.0,2
259.0,2
996.0,2
1065.0,2
385.0,2
1234.0,2
967.0,2
621.0,2
523.0,2
945.0,2
453.0,2
417.0,2
930.0,2
741.0,2
793.0,2
1430.0,2
485.0,2
1070.0,2
1110.0,2
535.0,2
813.0,2
566.0,2
673.0,2
281.0,2
871.0,2
651.0,2
421.0,2
387.0,2
1359.0,1
1576.0,1
1302.0,1
830.0,1
985.0,1
1441.0,1
1080.0,1
143.0,1
661.0,1
1188.0,1
314.0,1
551.0,1
881.0,1
1112.0,1
201.0,1
844.0,1
1474.0,1
223.0,1
27.0,1
1015.0,1
469.0,1
1010.0,1
893.0,1
377.0,1
1280.0,1
72.0,1
750.0,1
1094.0,1
465.0,1
423.0,1
645.0,1
389.0,1
684.0,1
1026.0,1
782.0,1
1336.0,1
1460.0,1
497.0,1
1308.0,1
982.0,1
1646.0,1
862.0,1
906.0,1
1013.0,1
973.0,1
85.0,1
1252.0,1
335.0,1
1204.0,1
867.0,1
1412.0,1
601.0,1
1223.0,1
751.0,1
1115.0,1
113.0,1
1606.0,1
316.0,1
792.0,1
1337.0,1
1238.0,1
186.0,1
1562.0,1
1290.0,1
691.0,1
1038.0,1
1111.0,1
1037.0,1
1558.0,1
840.0,1
149.0,1
577.0,1
363.0,1
783.0,1
1398.0,1
108.0,1
1051.0,1
1075.0,1
467.0,1
955.0,1
687.0,1
1073.0,1
1972.0,1
2260.0,1
477.0,1
2188.0,1
1270.0,1
918.0,1
1180.0,1
1170.0,1
874.0,1
919.0,1
1636.0,1
1046.0,1
1047.0,1
1445.0,1
689.0,1
369.0,1
1329.0,1
279.0,1
746.0,1
647.0,1
1165.0,1
634.0,1
827.0,1
631.0,1
1632.0,1
208.0,1
51.0,1
1564.0,1
880.0,1
424.0,1
207.0,1
1965.0,1
1186.0,1
965.0,1
1314.0,1
1021.0,1
200.0,1
615.0,1
1298.0,1
1011.0,1
219.0,1
1090.0,1
943.0,1
896.0,1
165.0,1
1129.0,1
2257.0,1
978.0,1
726.0,1
88.0,1
96.0,1
251.0,1
278.0,1
1181.0,1
960.0,1
49.0,1
1721.0,1
126.0,1
1443.0,1
376.0,1
1035.0,1
1433.0,1
76.0,1
42.0,1
344.0,1
362.0,1
32.0,1
924.0,1
1216.0,1
1096.0,1
1304.0,1
100.0,1
286.0,1
55.0,1
496.0,1
1728.0,1
128.0,1
296.0,1
53.0,1
398.0,1
1358.0,1
742.0,1
1346.0,1
1478.0,1
1351.0,1
1157.0,1
725.0,1
1142.0,1
1127.0,1
1087.0,1
671.0,1
1262.0,1
1231.0,1
1141.0,1
1571.0,1
1696.0,1
1538.0,1
797.0,1
1733.0,1
1003.0,1
1247.0,1
1225.0,1
270.0,1
129.0,1
1151.0,1
2.0,1
620.0,1
885.0,1
25.0,1
573.0,1
1029.0,1
990.0,1
1260.0,1
642.0,1
197.0,1
459.0,1
365.0,1
670.0,1
892.0,1
1440.0,1
464.0,1
709.0,1
537.0,1
141.0,1
1118.0,1
694.0,1
430.0,1
538.0,1
590.0,1
1098.0,1
1420.0,1
1044.0,1
271.0,1
1732.0,1
475.0,1
64.0,1
1294.0,1
1447.0,1
713.0,1
1085.0,1
433.0,1
346.0,1
1086.0,1
1500.0,1
439.0,1
185.0,1
514.0,1
969.0,1
1464.0,1
355.0,1
714.0,1
526.0,1
794.0,1
1333.0,1
1271.0,1
213.0,1
1283.0,1
1277.0,1
937.0,1
1557.0,1
1071.0,1
883.0,1
1182.0,1
1230.0,1
701.0,1
1767.0,1
1341.0,1
683.0,1
935.0,1
1154.0,1
515.0,1
1338.0,1
4010.0,1
562.0,1
916.0,1
366.0,1
949.0,1
908.0,1
258.0,1
596.0,1
1361.0,1
1224.0,1
1149.0,1
1162.0,1
1513.0,1
1684.0,1
852.0,1
605.0,1
543.0,1
1074.0,1
2096.0,1
838.0,1
1002.0,1
900.0,1
2146.0,1
1092.0,1
731.0,1
1064.0,1
718.0,1
191.0,1
559.0,1
131.0,1
854.0,1
1194.0,1
193.0,1
771.0,1
1414.0,1
912.0,1
795.0,1
33.0,1
78.0,1
1027.0,1
592.0,1
1033.0,1
212.0,1
440.0,1
1163.0,1
579.0,1
221.0,1
204.0,1
254.0,1
5644.0,1
181.0,1
244.0,1
65.0,1
140.0,1
607.0,1
1312.0,1
172.0,1
897.0,1
895.0,1
1191.0,1
77.0,1
1126.0,1
148.0,1
230.0,1
688.0,1
848.0,1
122.0,1
132.0,1
488.0,1
1332.0,1
991.0,1
63.0,1
1436.0,1
35.0,1
2158.0,1
859.0,1
1904.0,1
1213.0,1
261.0,1
914.0,1
455.0,1
826.0,1
94.0,1
950.0,1
481.0,1
1660.0,1
339.0,1
422.0,1
809.0,1
356.0,1
263.0,1
309.0,1
328.0,1
983.0,1
1324.0,1
772.0,1
41.0,1
557.0,1
383.0,1
970.0,1
518.0,1
756.0,1
155.0,1
1320.0,1
888.0,1
951.0,1
382.0,1
134.0,1
1097.0,1
205.0,1
332.0,1
154.0,1
1880.0,1
1079.0,1
1328.0,1
968.0,1
952.0,1
242.0,1
1392.0,1
1136.0,1
1237.0,1
1640.0,1
873.0,1
1422.0,1
1138.0,1
853.0,1
1034.0,1
1406.0,1
1282.0,1
1001.0,1
1531.0,1
2085.0,1
749.0,1
1330.0,1
946.0,1
1259.0,1
984.0,1
452.0,1
175.0,1
75.0,1
170.0,1
73.0,1
222.0,1
1236.0,1
436.0,1
502.0,1
238.0,1
404.0,1
169.0,1
125.0,1
764.0,1
443.0,1
412.0,1
482.0,1
394.0,1
318.0,1
206.0,1
696.0,1
364.0,1
1810.0,1
556.0,1
322.0,1
218.0,1
808.0,1
239.0,1
373.0,1
652.0,1
1128.0,1
466.0,1
1456.0,1
1470.0,1
842.0,1
1505.0,1
1014.0,1
692.0,1
614.0,1
1239.0,1
863.0,1
1121.0,1
811.0,1
953.0,1
1758.0,1
669.0,1
1390.0,1
909.0,1
837.0,1
1334.0,1
905.0,1
1137.0,1
1319.0,1
572.0,1
1540.0,1
1101.0,1
926.0,1
1243.0,1
